index,area_sqkm_tot,area_sqkm_sg1,area_sqkm_sg2
530,606.2412187036607,325.06624874792135,281.1188545660465
531,365.3448594812387,162.67464341960732,168.92125232219297
532,848.2624579419959,191.10633022684343,33.26863041185827
533,846.3707592458185,846.3707592458185,0.0
534,688.861754570845,688.861754570845,0.0
535,607.4508804660164,607.4508804660164,0.0
536,365.8299862448137,365.8299862448137,0.0
537,607.450880465961,607.450880465961,0.0
538,607.4508804659582,402.78809718615753,204.55862455856908
539,366.31751364509023,366.31751364509023,0.0
540,607.8552090209174,607.8552090209174,0.0
541,848.637452680409,848.637452680409,0.0
542,609.0768749222118,0.0,0.0
543,851.6729696714692,851.6729696714692,0.0
544,366.8074541499687,366.8074541499687,0.0
545,367.29982032602464,367.29982032602464,0.0
546,849.7792237664656,849.7792237664656,0.0
547,367.2998203264988,0.0,0.0
548,609.4852164078707,72.43049223182045,537.249023427607
549,367.2998203260206,0.0,324.31146355894975
550,367.7946248398064,367.7946248398064,0.0
551,368.2918804587616,368.2918804587616,0.0
552,368.2918804587925,93.4529221451972,275.2511126518564
553,611.1314083523591,310.4116397169771,0.0
554,368.2918804592685,0.0,0.0
555,1827.8057593665387,0.0,1828.097825635369
556,368.79160005229414,368.7915999973275,0.0
557,368.79160005226174,0.0,0.0
558,368.79160005228766,368.7915999228984,0.0
559,369.29379659243017,0.0,0.0
560,612.7939550208482,0.0,613.0832684814427
561,855.2375092531685,505.0857978874098,0.0
562,855.5735071759584,0.0,128.73337464731537
563,1186.3116578502966,572.3550928509293,9.503444990742693
564,614.896097081993,614.896097081993,0.0
565,370.30567292045515,370.30567292045515,0.0
566,370.81537917532006,0.0,0.0
567,3627.3232649579827,0.0,0.0
568,371.84239483248314,371.84239483248314,0.0
569,371.84239483248865,371.84239483248865,0.0
570,617.8814662813962,0.0,0.0
571,617.8814662814215,177.7108489670361,24.952609722258853
572,372.3597313451551,306.4089697711948,0.22272091572470773
573,372.8796385698582,372.8796385698582,0.0
574,372.8796385698549,372.8796385698549,0.0
575,619.611188874291,619.611188874291,0.0
576,1195.910378007676,1195.910378007676,0.0
577,2909.85014655992,2909.85014655992,0.0
578,373.4021303366652,373.4021303366635,0.0
579,373.40213033666527,373.40213033666527,0.0
580,620.4825063624096,620.4825063624096,0.0
581,705.1320641487596,0.0,0.0
582,374.45492337842086,374.45492337842086,0.0
583,1115.1646302815018,1115.164630281501,0.0
584,705.1320641488071,539.6053092117312,165.51832203035264
585,1199.2882172427326,0.0,0.0
586,621.7983451354736,621.7983451354736,0.0
587,374.45492337836197,106.61734941923812,0.0
588,1201.1133374162052,1201.1133374162052,0.0
589,622.2381703373726,622.2381703373708,0.0
590,374.9852528777773,374.9852528777773,0.0
591,871.9714598218995,0.0,0.0
592,375.5182233703808,128.20419764727623,0.0
593,1783.5770989564828,29.25046095601532,25.618179929631875
594,1204.0633793852076,928.6370129055614,0.0
595,376.5921450560495,368.6440058187914,0.0
596,1529.9767764383685,0.0,0.0
597,711.2099780292433,711.2099780292433,0.0
598,963.8508484971412,806.0426799088688,15.394808805727932
599,379.3241892376765,379.3241892376765,0.0
600,11073.238590781624,3647.792529548446,487.8790432201826
601,716.4155059053561,703.3236149885815,13.19780174856334
602,632.6801901853516,0.0,0.0
603,381.5594084343003,381.5594084343003,0.0
604,1639.3027972534135,1639.3027972534135,0.0
605,884.1592064224867,459.94333571811063,424.268027260611
606,382.6938863297104,382.6938863297104,0.0
607,635.0296231052837,635.0296231052837,0.0
608,721.7526861713472,721.7526861713472,0.0
609,383.8397792458998,383.8397792458998,0.0
610,4658.227404214312,4468.27927528615,6.973962144599149
611,383.83977924587197,383.83977924587197,0.0
612,383.8397792458706,383.8397792458706,0.0
613,2669.687512005273,2653.1264088473677,2.3654430624145015
614,1561.1850209276126,988.8473379041206,161.16822426359917
615,384.9972169580574,108.15327213576893,277.32035680972103
616,1148.2971476662387,1148.2971476662387,0.0
617,895.4170371149788,0.0,0.0
618,2760.345395138313,0.0,2760.8495675952086
619,386.16633141919147,0.0,0.0
620,386.75530927224077,0.0,0.0
621,983.7403963123764,983.7403963123764,0.0
622,2934.4866279644093,0.0,2935.276087726496
623,387.9421911411814,387.9421911411814,0.0
624,730.5754404473425,730.5754404473425,0.0
625,1072.6107513400514,0.0,0.0
626,988.2902687511912,988.2902687511912,0.0
627,388.54012955456716,388.54012955456716,0.0
628,388.54012955459365,388.54012955459365,0.0
629,389.1410894612945,389.1410894612945,0.0
630,389.14108946123207,389.14108946123207,0.0
631,389.1410894612345,0.0,0.0
632,389.1410894612406,389.1410894612406,0.0
633,1154.6297735167668,0.0,1155.198919550366
634,389.1410894612413,0.0,389.44539259785313
635,389.7450884258596,0.0,0.0
636,390.3521441618683,390.3521441618683,0.0
