,uid,featureId,geometry,acquisitionDate,acquisitionTime,sensorType,source,sourceUnit,productType,CE90Accuracy,RMSEAccuracy,cloudCover,offNadirAngle,sunElevation,sunAzimuth,groundSampleDistance,groundSampleDistanceUnit,dataLayer,legacyDescription,outputMosaic,colorBandOrder,assetName,assetType,legacyId,factoryOrderNumber,perPixelX,perPixelY,crsFromPixels,url,ageDays,formattedDate,ingestDate,spatialAccuracy,earliestAcquisitionDate,latestAcquisitionDate,pixelsIngested,preciseGeometry,vendorName,vendorReference,companyName,acquisitionType,orbitDirection,licenseType,isBrowse,isMirrored,isMultipleWKB,copyright,beamMode,polarisationMode,polarisationChannel,antennaLookDirection,niirs,tagsAsString,bbox
0,IND0295,1b19eca96bba210b795a1f4c1003bf32,None,2020-12-31 06:15:45,615,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,29.359621,40.55536,157.74802,0.50,Meter,daily_take,AOI5B_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B52AC700,013553451-10,4.5E-6,-4.5E-6,EPSG:4326,None,98,2020-12-31,2020-12-31 07:52:42,"1:12,000",2020-12-31 06:15:45,2020-12-31 06:15:45,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.7,None,"23.377822424974976,68.56278195170955,23.389549312634383,68.57548604829044"
0,IND0296,a4a56e692af1b584738f2ae6e7d93c98,None,2020-07-01 05:29:07,529,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0028776731,28.764849,73.492386,87.96135,0.50,Meter,daily_take,AOI6_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,105001001E3B0C00,012758364-10,4.5E-6,-4.5E-6,EPSG:4326,None,281,2020-07-01,2020-07-01 14:16:21,"1:12,000",2020-07-01 05:29:07,2020-07-01 05:29:07,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"23.67487079514746,80.64395695170954,23.686570939945117,80.65666104829043"
0,IRL0004,e351a794d97f4a97ba530702b54e12eb,None,2019-09-20 11:46:41,1146,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.010321789,22.521053,37.345634,168.96628,0.50,Meter,daily_take,AOI5A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,1030050094F8AD00,011039983-10,4.5E-6,-4.5E-6,EPSG:4326,None,566,2019-09-20,2019-09-20 16:06:31,"1:12,000",2019-09-20 11:46:45,2019-09-20 11:46:45,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,4.9,None,"53.428324387015465,-7.1497230482904435,53.43591127277767,-7.137018951709555"
0,IRN0064,4f714b01956681e20cf0f3877bf00cd6,None,2020-05-15 07:18:00,718,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.091504276,3.4902027,68.12635,141.83925,0.30,Meter,daily_take,AOI5B_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,104001005B7D7800,012517076-10,2.7E-6,-2.7E-6,EPSG:4326,None,328,2020-05-15,2020-05-15 13:18:05,"1:12,000",2020-05-15 07:18:10,2020-05-15 07:18:10,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.7,None,"37.291178137898704,55.475846951709556,37.30132751683841,55.48855104829044"
0,IRQ0001,bf0c7681edf71a7cca516ede90cfd7ae,None,2020-05-03 08:10:20,810,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,23.497639,66.948784,139.11874,0.50,Meter,daily_take,AOI5B_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A63A9F00,012464024-10,4.5E-6,-4.5E-6,EPSG:4326,None,340,2020-05-03,2020-05-03 10:00:22,"1:12,000",2020-05-03 08:10:24,2020-05-03 08:10:24,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.9,None,"34.252127585929195,41.206121951709555,34.262676080375385,41.21882604829044"
0,IRQ0003,ddf2afd3504be78eb574915a157875c0,None,2020-01-26 08:19:22,819,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,26.654243,35.73781,161.66177,0.50,Meter,daily_take,AOI5B_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A14D3700,011878527-10,4.5E-6,-4.5E-6,EPSG:4326,None,438,2020-01-26,2020-01-26 11:30:01,"1:12,000",2020-01-26 08:19:22,2020-01-26 08:19:22,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"33.586069805560555,42.49821095170955,33.59670186379263,42.510915048290435"
0,IRQ0005,de2255527a6f7d90419bac13d100252e,None,2020-12-17 08:07:35,807,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0924749,7.8070297,28.834919,164.09189,0.40,Meter,daily_take,AOI5B_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AF17E300,013499294-10,3.6E-6,-3.6E-6,EPSG:4326,None,112,2020-12-17,2020-12-17 14:21:37,"1:12,000",2020-12-17 08:07:38,2020-12-17 08:07:38,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.1,None,"36.34585951731907,42.069076951709555,36.35613614060049,42.081781048290445"
0,IRQ0007,4dc94488b34eb7bff557b037b9866f67,None,2020-08-23 07:43:34,743,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,12.204391,59.83887,137.42278,0.40,Meter,daily_take,AOI5B_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AD470000,012976003-10,3.6E-6,-3.6E-6,EPSG:4326,None,228,2020-08-23,2020-08-23 09:56:22,"1:12,000",2020-08-23 07:43:42,2020-08-23 07:43:42,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.0,None,"35.335551061065594,44.47052295170955,35.345960600671646,44.483227048290445"
0,IRQ0009,0db74096ebfb075dbf5391e522a4794b,None,2020-10-27 07:48:20,748,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0022078643,2.9924283,39.85257,162.38501,0.40,Meter,daily_take,AOI5B_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AF384200,013267098-10,3.6E-6,-3.6E-6,EPSG:4326,None,163,2020-10-27,2020-10-27 13:43:06,"1:12,000",2020-10-27 07:48:20,2020-10-27 07:48:20,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.1,None,"35.59999730110912,45.07837495170955,35.61037235958748,45.091079048290446"
0,IRQ0010,73838c8cac2bfb963d44cdf383acbe65,None,2020-12-28 08:02:46,802,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,25.29396,29.78872,164.69984,0.50,Meter,daily_take,AOI5B_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B1518800,013541679-10,4.5E-6,-4.5E-6,EPSG:4326,None,101,2020-12-28,2020-12-28 09:55:59,"1:12,000",2020-12-28 08:02:49,2020-12-28 08:02:49,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.9,None,"35.62040163590394,45.204326951709554,35.630774024713574,45.21703104829044"
0,ITA0005,21208da1e49bb5d051760b75885fe60a,None,2020-10-16 09:32:02,932,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.20306323,27.270645,37.221607,158.81529,0.50,Meter,daily_take,AOI5A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AFBAD800,013219759-10,4.5E-6,-4.5E-6,EPSG:4326,None,174,2020-10-16,2020-10-16 14:24:27,"1:12,000",2020-10-16 09:32:02,2020-10-16 09:32:02,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"41.309388654299546,16.285023951709555,41.318966991177284,16.297728048290445"
0,ITA0010,129c6ff55061095306268ab6f060c7ae,None,2020-10-05 10:28:31,1028,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.18278538,5.2431417,39.849846,163.71559,0.40,Meter,daily_take,AOI5A_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,10500500B7DD8500,013167949-10,3.6E-6,-3.6E-6,EPSG:4326,None,185,2020-10-05,2020-10-05 15:13:13,"1:12,000",2020-10-05 10:28:55,2020-10-05 10:28:55,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.1,None,"44.2979702112962,7.501218951709554,44.30709343182798,7.513923048290443"
0,ITA0018,97d74514e12870093adbc75c6854cc31,None,2020-09-23 10:00:33,1000,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.07013322,20.687363,49.454556,162.08168,0.30,Meter,daily_take,AOI5A_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,1040050029DCD800,013104056-10,2.7E-6,-2.7E-6,EPSG:4326,None,197,2020-09-23,2020-09-23 13:53:15,"1:12,000",2020-09-23 10:00:32,2020-09-23 10:00:32,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.5,None,"38.909220208249145,16.441817951709556,38.91914544192372,16.454522048290443"
0,ITA0022,53bc8f17747d05d87fb710b395708324,None,2019-12-26 10:38:01,1038,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,21.471977,20.757498,170.42863,0.50,Meter,daily_take,AOI5A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A170D600,011707484-10,4.5E-6,-4.5E-6,EPSG:4326,None,469,2019-12-26,2019-12-26 16:17:33,"1:12,000",2019-12-26 10:38:01,2019-12-26 10:38:01,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,4.9,None,"45.54761203165541,10.883799951709555,45.55653761163732,10.896504048290444"
0,ITA0023,5f574ca510dddf2ea54f8549a763d824,None,2020-07-20 10:13:45,1013,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.03455262,15.208591,61.835663,146.24263,0.40,Meter,daily_take,AOI5A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AB33EF00,012841735-10,3.6E-6,-3.6E-6,EPSG:4326,None,262,2020-07-20,2020-07-20 13:57:27,"1:12,000",2020-07-20 10:13:45,2020-07-20 10:13:45,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.0,None,"45.872649080248,11.960738951709555,45.88152256319975,11.973443048290443"
0,ITA0027,98b02df3523203042a2492cac948fb58,None,2019-06-11 10:30:32,1030,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.073103614,21.921186,69.123505,154.58916,0.50,Meter,daily_take,AOI5A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,103005008CF8F800,010271936-10,0.5,-0.5,EPSG:32633,None,667,2019-06-11,2019-06-11 14:56:32,"1:12,000",2019-06-11 10:30:32,2019-06-11 10:30:32,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,4.9,None,"42.74114010081069,12.671085951709555,42.75050354305411,12.683790048290446"
0,ITA0035,afb2be01710a431a574b489ee32425a6,None,2020-09-07 10:09:00,1009,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.041315816,17.601194,52.835728,157.91273,0.50,Meter,daily_take,AOI5A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AAB3C600,013038494-10,4.5E-6,-4.5E-6,EPSG:4326,None,213,2020-09-07,2020-09-07 16:02:37,"1:12,000",2020-09-07 10:09:00,2020-09-07 10:09:00,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.0,None,"41.44038336288094,14.059764951709555,41.449942282411364,14.072469048290444"
0,ITA0038b,c6cc50ab0ca29b0e3a7cb6a97396da47,None,2020-07-29 09:43:14,943,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,6.6409297,63.862415,139.68336,0.40,Meter,daily_take,AOI5A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300500A5F92500,012879296-10,3.6E-6,-3.6E-6,EPSG:4326,None,253,2020-07-29,2020-07-29 16:24:42,"1:12,000",2020-07-29 09:43:24,2020-07-29 09:43:24,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.1,None,"40.16233070534758,18.19419995170955,40.17207694206284,18.20690404829044"
0,ITA0039,9495fd12705a0afb36d4b8cbf3e9472d,None,2019-10-06 10:15:36,1015,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.3127169,17.875225,40.67079,166.04575,0.30,Meter,daily_take,AOI5A_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,10400100528B9B00,011156512-10,2.7E-6,-2.7E-6,EPSG:4326,None,550,2019-10-06,2019-10-06 18:08:13,"1:12,000",2019-10-06 10:15:36,2019-10-06 10:15:36,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,5.6,None,"43.28034231849315,12.611423951709554,43.2896233249957,12.624128048290444"
0,JPN0002,409e2e05374f5871583738b4acba1593,None,2021-01-04 02:04:43,204,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.009389405,23.04383,30.840685,159.33266,0.50,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B2533E00,013566860-10,4.5E-6,-4.5E-6,EPSG:4326,None,94,2021-01-04,2021-01-04 04:54:49,"1:12,000",2021-01-04 02:04:43,2021-01-04 02:04:43,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2021 DigitalGlobe Inc,None,None,None,None,4.9,None,"33.62579527742935,130.75979495170955,33.63642239173687,130.77249904829043"
0,JPN0003,54b6ebbba413ec3b32f4e110a361b1b6,None,2020-12-25 01:22:56,122,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,26.342768,28.338123,159.5652,0.30,Meter,daily_take,AOI6_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,1040010064CE3B00,013529415-10,2.7E-6,-2.7E-6,EPSG:4326,None,104,2020-12-25,2020-12-25 06:28:22,"1:12,000",2020-12-25 01:22:56,2020-12-25 01:22:56,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.4,None,"35.50668520523745,139.71974995170953,35.517072455822984,139.7324540482904"
0,JPN0005,06221bc1178b0ecdabc7ce5d2fd0db07,None,2021-01-05 01:25:21,125,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,10.154674,24.743734,161.17476,0.40,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B355BA00,013571381-10,3.6E-6,-3.6E-6,EPSG:4326,None,93,2021-01-05,2021-01-05 03:19:15,"1:12,000",2021-01-05 01:25:21,2021-01-05 01:25:21,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2021 DigitalGlobe Inc,None,None,None,None,5.1,None,"40.51066099533382,141.51547895170955,40.52035665142915,141.52818304829043"
0,JPN0008,a234d820996282ae37cbad6dc2f8ec07,None,2020-08-04 02:07:11,207,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.02842842,11.209208,66.63224,129.19568,0.30,Meter,daily_take,AOI6_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,104001005E344A00,012901064-10,2.7E-6,-2.7E-6,EPSG:4326,None,247,2020-08-04,2020-08-04 07:29:10,"1:12,000",2020-08-04 02:07:11,2020-08-04 02:07:11,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.7,None,"33.79414278089185,130.98472595170955,33.80474888748939,130.99743004829043"
0,JPN0011,b151e2f41d674f12705842adadd94c68,None,2020-06-21 01:22:39,122,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.16172063,27.335783,67.071304,118.28134,0.50,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A9B74500,012707836-10,4.5E-6,-4.5E-6,EPSG:4326,None,291,2020-06-21,2020-06-21 05:56:49,"1:12,000",2020-06-21 01:22:39,2020-06-21 01:22:39,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"37.02721823429915,137.84509895170956,37.03740342128848,137.85780304829044"
0,JPN0013,a45f9373a94efab8bb0eba380a5d7ade,None,2020-05-08 01:41:50,141,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.039153155,13.889111,62.53012,153.05843,0.40,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A69E7B00,012484839-10,3.6E-6,-3.6E-6,EPSG:4326,None,335,2020-05-08,2020-05-08 04:06:22,"1:12,000",2020-05-08 01:41:50,2020-05-08 01:41:50,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.0,None,"42.346451189633974,140.99235495170956,42.355874454586214,141.00505904829046"
0,JPN0014,35e42515800ef5c60e889d14fbcd30ff,None,2019-10-06 02:05:32,205,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.3236403,26.759718,54.247677,148.73816,0.50,Meter,daily_take,AOI6A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,103001009CC07900,011155041-10,4.5E-6,-4.5E-6,EPSG:4326,None,550,2019-10-06,2019-10-06 05:29:42,"1:12,000",2019-10-06 02:05:32,2019-10-06 02:05:32,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,4.8,None,"26.60732119848641,127.91878995170954,26.61874051337097,127.93149404829045"
0,JPN0021,12c539e5629b9e1b81f9e2a229f01796,None,2020-09-15 01:56:02,156,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.17974882,29.132711,55.307766,156.11714,0.50,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AF47AF00,013068508-10,4.5E-6,-4.5E-6,EPSG:4326,None,205,2020-09-15,2020-09-15 05:34:40,"1:12,000",2020-09-15 01:56:02,2020-09-15 01:56:02,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"35.147426863844075,136.48996095170952,35.157860798651235,136.50266504829042"
0,JPN0022,1ed9d9f94769bba2a7242810327c849c,None,2020-10-29 01:24:10,124,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.05989872,25.864155,38.044727,160.77954,0.30,Meter,daily_take,AOI6_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,10400100626B5D00,013276739-10,2.7E-6,-2.7E-6,EPSG:4326,None,161,2020-10-29,2020-10-29 05:25:08,"1:12,000",2020-10-29 01:24:10,2020-10-29 01:24:10,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.4,None,"36.15537986570315,139.30731395170955,36.165681792903364,139.32001804829045"
0,JPN0023,328c20b523dba5699299daa8b597f15c,None,2019-01-25 01:34:37,134,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,3.514225E-4,25.632828,29.326097,160.78969,0.30,Meter,daily_take,AOI6_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,104001004748FD00,059055977-10,0.3,-0.3,EPSG:32654,None,804,2019-01-25,2019-01-25 05:12:28,"1:12,000",2019-01-25 01:34:54,2019-01-25 01:34:54,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,5.4,None,"39.06624129454182,141.72499695170953,39.076144355247806,141.73770104829043"
0,JPN0028,cecabda2d39dcd586be9bce3559cf513,None,2020-10-21 02:05:48,205,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.008538248,24.379362,43.4204,161.72855,0.40,Meter,daily_take,AOI6_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,1050010020783C00,013239378-10,3.6E-6,-3.6E-6,EPSG:4326,None,169,2020-10-21,2020-10-21 04:21:25,"1:12,000",2020-10-21 02:05:52,2020-10-21 02:05:52,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.9,None,"34.164573053151706,131.21164195170954,34.1751326135432,131.22434604829044"
0,JPN0033,f985ed98a5d38c24f2b0416ab4d39a84,None,2020-11-18 01:39:39,139,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,19.643564,34.14733,162.0801,0.30,Meter,daily_take,AOI6_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,1040010062C3C200,013370892-10,2.7E-6,-2.7E-6,EPSG:4326,None,141,2020-11-18,2020-11-18 05:53:56,"1:12,000",2020-11-18 01:39:54,2020-11-18 01:39:54,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.5,None,"34.95284130660582,135.70417995170956,34.96330035668909,135.71688404829044"
0,KAZ0013,40ffe48f214536546b0d065e8f9b055d,None,2019-02-01 06:48:59,648,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,20.837336,19.015514,170.00732,0.50,Meter,daily_take,AOI5B_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,103001008BC74500,059101257-10,0.5,-0.5,EPSG:32642,None,797,2019-02-01,2019-02-01 09:23:44,"1:12,000",2019-02-01 06:49:09,2019-02-01 06:49:09,true,false,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,4.9,None,"53.15630803627368,71.21279795170955,53.16394362251339,71.22550204829044"
0,KGZ0002,6991ac801158d933626d4b67cef1d257,None,2019-07-15 06:04:28,604,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,22.558332,65.95023,136.13155,0.40,Meter,daily_take,AOI5B_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,10500100176AF300,010563465-10,0.4,-0.4,EPSG:32643,None,633,2019-07-15,2019-07-15 07:57:31,"1:12,000",2019-07-15 06:04:34,2019-07-15 06:04:34,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,5.0,None,"40.509147885092204,72.59109795170954,40.51884376167346,72.60380204829043"
0,KHM0004,00aa7b0f9370371240a8d15423f3e5fe,None,2016-05-03 03:20:23,320,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.094133295,24.852594,65.53267,75.27616,0.50,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100567A8A00,055268481-10,4.5E-6,-4.5E-6,EPSG:4326,None,1801,2016-05-03,2016-05-03 06:11:38,"1:12,000",2016-05-03 03:20:29,2016-05-03 03:20:29,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2016 DigitalGlobe Inc,None,None,None,None,4.9,None,"10.681737463769064,104.50679095170955,10.69430240453364,104.51949504829042"
0,KOR0021,41b95bb5a0ed5834e8bca607f53000e3,None,2020-03-31 02:17:17,217,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.002639204,27.982164,54.475494,149.41257,0.30,Meter,daily_take,AOI6_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,1040010059B0BA00,012294760-10,2.7E-6,-2.7E-6,EPSG:4326,None,373,2020-03-31,2020-03-31 07:33:34,"1:12,000",2020-03-31 02:17:17,2020-03-31 02:17:17,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.4,None,"35.987314749874,129.35664695170954,35.99763890935133,129.36935104829044"
0,KOR0026,8beb9b38e1ce64dcbf6ea6eceec7a5ba,None,2021-01-03 02:10:07,210,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,25.891157,26.592546,158.5274,0.40,Meter,daily_take,AOI6_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,1050010021B2FA00,013563133-10,3.6E-6,-3.6E-6,EPSG:4326,None,95,2021-01-03,2021-01-03 07:03:40,"1:12,000",2021-01-03 02:10:21,2021-01-03 02:10:21,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2021 DigitalGlobe Inc,None,None,None,None,4.9,None,"37.88350870280991,127.71222095170955,37.89357695012651,127.72492504829044"
0,LAO0007b,8ec73eb489a1e30477c8dd0b48c0d0e5,None,2020-12-16 03:59:49,359,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.18143246,17.493414,42.934372,158.98254,0.30,Meter,daily_take,AOI6_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,104001006258AF00,013494119-10,2.7E-6,-2.7E-6,EPSG:4326,None,113,2020-12-16,2020-12-16 08:52:01,"1:12,000",2020-12-16 04:00:07,2020-12-16 04:00:07,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.6,None,"20.48122740905492,102.36690995170954,20.493198354572865,102.37961404829043"
0,MAR0007,08a7c79fc7f9b3336a3c7ae489999fb8,None,2021-01-02 11:28:16,1128,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.28473082,26.57798,35.65489,154.4639,0.40,Meter,daily_take,AOI5A_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,1050010021B16000,013560697-10,3.6E-6,-3.6E-6,EPSG:4326,None,96,2021-01-02,2021-01-02 17:26:59,"1:12,000",2021-01-02 11:28:19,2021-01-02 11:28:19,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2021 DigitalGlobe Inc,None,None,None,None,4.9,None,"27.14852876240123,-13.344021048290445,27.159892945498868,-13.331316951709557"
