uid,latitude,longitude,reported_capacity,num_labelers,plant_type,production_type,plant_area_mean,plant_area_median,plant_area_max,kiln_area_mean,kiln_area_median,kiln_area_max
ARE0005,25.548753,55.986541,,3,Integrated,Dry,337628.8416013519,336879.2187944688,344681.4869848887,230.54775970660572,221.2789769352797,301.18003382919454
ARE0006,25.972745,56.070834,,3,Integrated,Dry,301272.27547278145,235818.0414735689,440175.5088018382,758.3077088129452,794.780967686817,826.8504239093501
ARE0007,25.00427,55.12941,,3,Grinding,Wet,76710.12949182779,46424.912127314616,141050.62730290333,0.0,0.0,0.0
ARE0008,25.552944,56.226827,3.2,3,Integrated,Dry,637825.7951838122,750711.0744180544,1072129.1385860834,603.1585130195803,718.2772384195238,821.8479546937433
ARE0009,24.040157,55.593386,,3,Grinding,Wet,361740.44338803715,522227.90643252456,557087.4435182887,0.0,0.0,0.0
ARE0010,25.157152,55.242025,,3,Integrated,Dry,230430.7115330975,265054.65395932464,357388.5303445823,181.0543425622863,200.8804538953708,207.18052526557437
ARE0011,24.315716,54.495748,,3,Grinding,Wet,100340.147931406,109663.97395823387,124041.51173407052,0.0,0.0,0.0
ARE0012,25.386639,55.968218,,3,Integrated,Dry,484602.66567860835,527460.6486179858,618872.6792590702,288.0318216613235,262.2873195114505,341.82717048911013
ARE0013,25.975192,56.068896,,3,Integrated,Dry,212678.8649598252,205887.65257524134,226681.7710316892,279.2893132689589,261.0080343713136,315.9439940511821
ARE0014,25.964045,56.069847,,3,Integrated,Dry,154532.10877320942,155129.30650026293,155951.75245272194,587.9466447416678,498.3635049196019,859.4243174314457
ARE0015,25.296089,55.617005,,3,Integrated,Dry,667708.6798082704,866571.62903176,1098989.8283594982,382.90557672903503,464.36523035954724,532.0452848579946
ARE0016,25.43386,55.552188,,3,Grinding,Wet,136137.81823883535,152515.26736664335,159619.19347115344,166.12116830653397,0.0,498.3635049196019
ARE0017,24.327372,54.500322,,3,Grinding,Wet,67739.87242294342,66146.43007283822,74300.64906869724,0.0,0.0,0.0
ARE0018,25.556404,55.977484,,3,Integrated,Dry,412061.97843957454,403402.47306360764,434258.1187701269,326.9487389129894,335.260591629322,358.3977309197123
ARE0019,24.291296,54.460784,,3,Grinding,Wet,73658.79336503471,76954.85967607629,83706.41277764975,0.0,0.0,0.0
ARE0020,25.967124,56.064911,,3,Integrated,Dry,364173.25269058504,528061.0744998559,540242.831641271,707.627146648313,875.4061645557069,1086.7872574142455
ARG0001,-34.378987,-55.280467,,3,Integrated,Dry,264902.73401512386,136582.00441030407,524984.703120589,238.8383978546227,249.0920215080212,295.6240410731282
ARG0003,-36.982432,-60.243942,2.4,3,Integrated,Dry,458338.24069603666,447031.94747871667,626294.6026197841,352.639496812362,484.77719772898786,573.141292708098
ARG0005,-32.739253,-68.845197,,3,Integrated,Dry,225582.8052176735,227933.75575255262,289919.5984985541,386.5105345450589,365.90463367819063,486.7885489920431
ARG0006,-31.482087,-64.352965,,3,Integrated,Dry,423619.83512183605,454368.0135474135,481684.5953083378,518.7959257003164,453.05246131976753,682.7156850857929
ARG0007,-31.444889,-64.37047,,3,Grinding,Dry,251049.35426696658,128140.41202990568,506817.746247232,39.6737241793921,0.0,119.0211725381763
ARG0008,-24.490598,-64.957567,,3,Integrated,Dry,222650.94224106046,236107.3362163251,254851.61501161166,263.612415832618,274.7056199823233,333.42313840288625
ARG0009,-34.151782,-59.016309,,3,Grinding,Wet,235024.8864503096,190086.38566245785,358376.0709850234,0.0,0.0,0.0
ARG0010,-37.683682,-59.388818,,3,Integrated,Wet,197918.66345554762,171474.95006221227,262262.5885794332,1689.652461521519,1781.7728086967572,2055.7620199256557
ARG0011,-28.467957,-65.227789,,3,Integrated,Dry,288157.92729864625,206464.69349765463,519306.2424760466,273.09159401430304,264.72627435550726,301.66934347521277
ARG0012,-37.038897,-60.294838,,3,Integrated,Dry,1313370.4258268967,909052.5979591863,2660044.576332076,469.92772514466986,351.05212877543124,755.9348584734896
ARG0013,-36.99286,-60.276544,,3,Integrated,Dry,455118.3836336451,493193.2293911148,606873.670147204,723.593058081321,713.1055962189288,1077.2481840350167
ARG0014,-33.387911,-60.133089,,3,Grinding,Wet,349301.63975069707,271581.5883935424,607612.0059527555,0.0,0.0,0.0
ARG0015,-31.549228,-68.675812,,3,Integrated,Wet,105091.64177221763,90546.27906214459,149873.15686916772,214.15075162739387,231.16394172908906,253.73030340261954
ARG0016,-36.938645,-60.165115,,3,Integrated,Dry,160250.18323603194,138945.86147754322,230457.89705705328,810.2296064393174,651.0161089594706,1319.7309522023284
ARG0017,-38.896776,-70.035152,,3,Integrated,Dry,205410.66597923805,199269.56646321627,225972.3749750576,90.43836348336953,134.93076128740614,136.38432916270244
ARG0018,-45.803647,-67.422563,,3,Integrated,Dry,462168.96213155607,314809.37608527014,821048.942744652,1333.3126587100317,1350.583244754014,1538.8811724742409
ARG0019,-46.789492,-67.927543,,3,Integrated,Dry,434073.5673823169,490788.5543481592,523084.3827716972,290.68480769922957,292.929062163516,307.7439241097067
ARG0020,-32.862443,-66.850896,0.35,3,Integrated,Dry,202031.05348986894,148007.03190776345,376204.88879731944,354.15666566259773,438.0270466872777,490.451762660241
ARM0001,39.855755,44.730945,,3,Integrated,Dry,764808.1240672604,825455.5073341078,1072118.2338635009,303.94916424996933,359.41854527502005,359.42201147765405
ARM0002,40.569855,44.748048,,3,Integrated,Dry,2336893.786027918,3340329.5844270415,3355781.750488107,1836.8449920496084,1924.874170020312,2182.3859297188815
AUS0001,-34.502107,139.028952,,3,Integrated,Wet,105184.74925053412,86393.42292048776,161862.7890853196,494.8259365713882,549.9843794391128,550.5908117291606
AUS0003,-34.831591,138.502971,,3,Integrated,Dry,715464.2137832791,393770.92795042397,1427861.7660966092,700.8775331491797,284.87353943668086,1552.8316875136702
AUS0004,-34.4563803979146,150.867507882085,1.2,3,Grinding,Wet,137402.81070098633,141037.57234283688,146232.5485439973,0.0,0.0,0.0
AUS0005,-32.204599,115.778059,,3,Grinding,Wet,529095.8764709763,136514.26189771993,1363793.6343020822,0.0,0.0,0.0
AUS0006,-34.509613,150.33654,,3,Integrated,Dry,297110.2293436285,269153.6177596436,481193.3570977849,431.54250716427066,439.80944207633746,448.26362226692646
AUS0007,-34.195649,150.634007,,3,Integrated,Dry,234394.31018558092,218125.20578008195,323024.3960865121,864.6134399634828,728.5071085818541,1177.1724013002802
AUS0008,-38.2249248561067,144.268568533893,,2,Grinding,Dry,115155.2177983138,115155.2177983138,118680.80119958092,0.0,0.0,0.0
AUS0009,-23.792892,151.15498,,3,Integrated,Dry,342609.7703989594,329728.36076061457,574323.061677811,400.67458812443226,417.65390025141807,424.4059519792887
AUS0010,-27.41312,153.141054,,3,Grinding,Wet,133713.4637655693,72219.79949301407,268530.49001080944,0.0,0.0,0.0
AUS0011,-41.331127,146.416556,,2,Grinding,Dry,189870.45371822806,189870.45371822806,197361.20070702198,0.0,0.0,0.0
AUS0012,-32.211016,115.773712,,3,Grinding,Wet,164282.6637381895,173018.73006026703,177514.91798684676,0.0,0.0,0.0
AUS0013,-32.147573,115.799112,,3,Integrated,Dry,247563.31495409532,212964.80188594208,353778.8210656201,971.186654462898,1079.24931198767,1107.6145647362873
AUS0014,-34.470535,150.901862,,3,Grinding,Wet,136621.61389582965,157886.3738121794,210376.92976748646,0.0,0.0,0.0
AUS0015,-37.821199,144.926994,,3,Grinding,Wet,161534.08368243402,73913.85723030035,338961.54544105043,0.0,0.0,0.0
AUS0016,-34.476949,150.91107,,3,Grinding,Wet,72512.75624302095,68097.26902816002,81466.88280735284,0.0,0.0,0.0
AUS0017,-12.481157,130.897256,,2,Grinding,Wet,41913.98925020569,41913.98925020569,45823.46365070808,0.0,0.0,0.0
AUS0018,-27.388321,153.161449,1.5,3,Grinding,Wet,170948.24285424995,157984.5221902631,224371.14636606586,0.0,0.0,0.0
AUS0019,-27.416316,153.139204,,3,Grinding,Wet,66358.77278037656,66634.79959248877,67635.60959038415,0.0,0.0,0.0
AUS0020,-32.055833,115.9159,,3,Grinding,Wet,108643.53395371257,108314.57391193966,114960.12169734205,0.0,0.0,0.0
AUS0021,-30.724275,121.497603,,3,Grinding,Wet,107136.58368784351,66427.15116857796,229009.40782560947,45.06510265670363,0.0,135.1953079701109
AUS0022,-29.311239,114.944342,,3,Integrated,Dry,27762.26761336717,27809.744929310586,30097.910972319092,126.35764644549751,127.08691500965284,135.2839673738333
AUS0023,-14.979541,133.082037,,3,Grinding,Wet,111073.57647152513,118778.77344131107,119932.22511991541,0.0,0.0,0.0
AUT0001,47.921903,13.777083,,3,Integrated,Dry,103330.90781365891,106407.72186935245,116557.63384872652,309.9825494642437,270.68088531446404,398.98161153370097
AUT0002,47.908647,14.116847,,3,Grinding,Wet,60546.314228731,59730.97705903091,65251.688834666435,0.0,0.0,0.0
AUT0003,47.983793,16.606415,,3,Grinding,Wet,248433.5974504898,282653.40291528706,350260.30764990015,62.665932183303035,0.0,187.9977965499091
AUT0004,46.737096,15.573051,,3,Integrated,Dry,165820.1327628273,171878.64992449153,177642.7548531906,275.67914379389765,281.2551434110182,309.0767808199108
AUT0005,47.5509794279723,12.1680754279724,,3,Grinding,Wet,44326.10167089927,44351.441965672195,46573.22988005371,0.0,0.0,0.0
AUT0006,47.552199,10.638447,,3,Integrated,Dry,70379.8699978836,70707.107075014,73989.3247223822,156.35933279550665,149.6164508553791,178.46151323574404
AUT0008,47.213805,15.344482,,3,Grinding,Wet,98177.3377626891,98225.89270259664,100690.38616440786,0.0,0.0,0.0
AUT0009,46.851121,14.533584,,3,Grinding,Dry,157220.47954959056,128434.66554625538,232861.33502214175,0.0,0.0,0.0
AUT0010,47.8731756748493,16.0857646748493,,3,Integrated,Dry,138486.4957550702,138273.4471836197,167442.93845534325,116.53895442907495,110.81828593452138,159.4718534127706
AUT0011,47.723208,13.051516,,3,Integrated,Dry,63183.179946743105,65870.1948612243,69816.8300215785,173.4369029052456,156.1532830375335,213.3502963966331
AZE0001,41.16592,45.254606,,3,Integrated,Dry,578707.0511435887,629388.1298922785,636673.8243171435,251.6151490225359,263.7126871010608,284.22326531638043
AZE0002,40.224409,49.556633,,3,Integrated,Dry,591308.7169753974,634032.1107397607,679174.4043706395,267.8048635104053,285.9402731467727,294.20063490114535
AZE0003,40.251212,49.447206,,3,Integrated,Dry,381226.36905939353,388462.81975616585,393148.04662065353,366.06370589651675,349.4967044052727,402.6320047570732
BDI0001,-2.883556,29.114364,,3,Grinding,Wet,75762.10317413762,85927.9728945315,86439.67743227354,0.0,0.0,0.0
BEL0001,50.576126,3.442482,0.9,3,Integrated,Dry,90433.29859474096,94947.54354313726,114069.73756900588,257.75662468501287,254.17649026343184,304.4445623244754
BEL0003,50.765227,5.673726,1.5,3,Integrated,Dry,412033.6412826446,544951.1611397766,615413.4129684275,421.16161020316935,419.8993079726866,443.2032545807431
BEL0004,50.60065234,3.486634342,,3,Integrated,Dry,377830.6933084603,384582.8771947821,529338.4579143014,534.8883763040141,545.3804645729704,632.0880400568988
BEL0005,50.472411,3.992566,,3,Integrated,Wet,319805.96661318507,343161.33096495084,358582.9844641827,2995.4274016876802,3013.7676937981564,3079.330308917305
BEL0007,51.152206,3.786993,1.5,3,Grinding,Wet,94085.0434908444,97760.89069171462,100454.7410103428,77.16795124203374,0.0,231.5038537261012
BEL0008,51.245592,4.359027,,3,Grinding,Wet,63850.78153098276,60779.9424357485,77385.07261885899,0.0,0.0,0.0
BEL0009,51.168149,3.787209,,3,Grinding,Wet,83324.43465005429,47593.297859578495,182477.48618126576,0.0,0.0,0.0
BEL0010,51.163852,3.766917,1.0,3,Grinding,Wet,136933.93748405992,106943.15891381874,240734.06727263718,0.0,0.0,0.0
BEN0001,7.143572,2.545286,,3,Grinding,Dry,692287.463064031,879910.1533662365,915196.0454412905,0.0,0.0,0.0
BEN0002,6.37161,2.504159,,3,Grinding,Wet,84514.21697183166,107900.43564027562,123430.66970599373,0.0,0.0,0.0
BEN0003,7.149135,2.650478,,3,Integrated,Dry,240714.57479471894,245276.15562560374,248955.69686256157,140.42535004818478,199.33281641988543,221.94323372466891
BEN0004,6.353237,2.43963,,3,Grinding,Wet,47782.595074186946,56467.84017121467,60728.61005338686,0.0,0.0,0.0
BFA0001,12.355061,-1.640093,,3,Grinding,Wet,176083.98766845337,198426.26751151058,204370.03902863042,0.0,0.0,0.0
BFA0002,12.445571,-1.50022,,3,Grinding,Wet,128588.88509559119,131075.8691499039,146516.78258898377,0.0,0.0,0.0
BFA0003,12.437855,-1.47837,0.5,3,Grinding,Wet,97219.25497669479,98337.01409287195,98666.20796079235,0.0,0.0,0.0
BFA0004,12.435023,-1.481016,,3,Grinding,Wet,136556.00216510115,136581.59975046068,139359.66452228682,0.0,0.0,0.0
BGD0001,23.625073,90.514676,,3,Grinding,Wet,193280.73059238767,95259.60909561074,416078.934768261,0.0,0.0,0.0
BGD0002,23.587847,90.516466,,3,Grinding,Wet,133277.34747745917,127168.41074276676,152640.48856797142,0.0,0.0,0.0
BGD0003,22.515404,89.587142,,3,Grinding,Wet,223348.12887290426,188303.02079198585,396107.65288996225,0.0,0.0,0.0
BGD0004,23.599461,90.510752,,3,Grinding,Wet,48736.14090349597,43111.72941056101,60060.51813981495,0.0,0.0,0.0
BGD0005,25.046629,91.65805,,3,Grinding,Wet,45113.08649062232,44052.06971207685,49962.357239519566,0.0,0.0,0.0
BGD0006,23.71286,90.51543,,3,Grinding,Wet,88778.24632678971,82484.52730315184,142210.53845513673,0.0,0.0,0.0
BGD0007,22.279538,91.795684,,3,Grinding,Wet,60512.27119197509,60525.4006747551,66754.27999700027,0.0,0.0,0.0
BGD0009,23.611005,90.613007,,3,Grinding,Wet,92019.25339962474,94547.7225635471,95253.99143914803,0.0,0.0,0.0
BGD0010,22.504972,89.589503,,3,Grinding,Wet,33963.80289480198,40423.36048236322,42809.920499205604,0.0,0.0,0.0
BGD0013,25.034445,91.648303,,2,Grinding,Wet,79366.92994903235,79366.92994903235,101646.16913293954,0.0,0.0,0.0
BGD0014,23.576689,90.508382,,3,Grinding,Wet,61822.769206692785,60564.92310015108,65832.05808096731,0.0,0.0,0.0
BGD0016,22.517834,89.585596,,3,Grinding,Wet,62547.12277735054,48830.950936037334,90332.06217814126,0.0,0.0,0.0
BGD0017,23.934081,90.613085,,2,Grinding,,79397.39637761944,79397.39637761944,90314.46399188056,0.0,0.0,0.0
BGD0018,22.784672,89.581336,,3,Grinding,Wet,28583.32660976917,23331.031900054626,42336.62003187237,46.96370702204823,0.0,140.8911210661447
BGD0019,23.568501,90.520327,,3,Grinding,Wet,47828.366800545475,46125.68119780122,57556.86693637317,0.0,0.0,0.0
BGD0020,22.26509,91.796193,,3,Grinding,Wet,21802.451345665824,23973.14373863784,24045.268192324078,0.0,0.0,0.0
BGD0021,22.307487,91.812937,,3,Grinding,Wet,38434.22019981767,45619.15504512104,45862.81451621163,0.0,0.0,0.0
BGD0022,22.308584,91.8143,,3,Grinding,Wet,33257.16288443931,36566.38913750426,45170.14504790544,0.0,0.0,0.0
BGD0023,22.312268,91.858,,3,Grinding,Wet,52212.28393183452,42957.86829475611,103540.05581830573,0.0,0.0,0.0
BGD0024,22.381623,91.869938,,3,Grinding,Wet,57117.33642973659,56691.39917249168,61926.9477123177,0.0,0.0,0.0
BGD0025,22.441231,91.738037,,3,Grinding,Wet,29000.670056721054,31313.30414014053,45459.28404409676,57.45019899322108,0.0,172.35059697966324
BGD0026,22.502645,91.71544,,2,Grinding,Wet,141780.0223779453,141780.0223779453,142533.0709257189,0.0,0.0,0.0
BGD0027,22.503884,89.590302,,3,Grinding,Wet,91891.1245178752,96302.01260033075,105748.95034583748,0.0,0.0,0.0
BGD0028,22.51778,89.585416,,3,Grinding,Wet,45711.98070536948,45639.27883699927,47855.21990832504,0.0,0.0,0.0
BGD0029,22.53217,91.700866,,2,Grinding,Wet,15958.332769023169,15958.332769023169,16071.864727328335,0.0,0.0,0.0
BGD0030,22.652466,90.345293,,3,Grinding,Wet,58997.09553804275,51728.97966606368,78702.70442226542,0.0,0.0,0.0
BGD0031,23.568618,90.524404,,3,Grinding,Wet,294114.0496486069,273751.1060919836,412460.6932743476,0.0,0.0,0.0
BGD0032,23.571925,90.521455,,2,Grinding,Wet,44630.89754747048,44630.89754747048,45241.43225244605,0.0,0.0,0.0
BGD0033,23.578555,90.513202,,3,Grinding,Wet,57132.27682831417,65894.55897586915,67800.35370343526,0.0,0.0,0.0
BGD0034,23.602161,90.624685,,3,Grinding,Wet,38364.32130495222,43578.1179012763,46329.02930676649,0.0,0.0,0.0
BGD0035,23.609232,90.61001,,3,Grinding,Wet,133611.55300508396,134496.17634729025,139732.00774617962,0.0,0.0,0.0
BGD0036,23.612783,90.606232,,3,Grinding,Wet,23604.20546954509,23619.734677760724,25292.913537462424,0.0,0.0,0.0
BGD0037,23.666471,90.634656,,3,Grinding,Wet,74483.57454032314,96496.34037340691,98964.47542806357,0.0,0.0,0.0
BGD0038,23.695611,90.641303,,3,Grinding,Wet,54889.48349509277,61165.95656361992,82350.70104554098,0.0,0.0,0.0
BGD0039,23.770601,90.512821,,2,Grinding,Wet,36675.03347751718,36675.03347751718,39530.39961114589,0.0,0.0,0.0
BGD0040,23.894575,90.588746,,3,Grinding,Wet,11989.955046230938,12810.842631698002,15384.271731504983,0.0,0.0,0.0
BGD0041,24.127959,89.586911,,2,Grinding,Wet,34842.85467503204,34842.85467503204,51956.05425209395,0.0,0.0,0.0
BGD0042,24.290893,89.566546,,3,Grinding,Wet,43863.405464127805,38834.27289905414,79973.19992219126,0.0,0.0,0.0
BGR0001,43.281929,23.466674,,3,Integrated,Dry,437184.34354573395,283916.8123470251,846178.8159623472,172.61520353102742,136.38060534063882,257.4148378871267
BGR0002,43.235208,27.594851,,2,Integrated,Dry,431839.12900808087,431839.12900808087,438833.0365849163,261.62154131006366,261.62154131006366,265.6245513271469
BGR0003,42.0729200631694,25.5436410631694,,3,Grinding,Wet,241326.2708380148,127500.72945674592,518117.7604073349,0.0,0.0,0.0
BGR0004,43.087727,24.174899,,2,Integrated,Dry,357239.97520336986,357239.97520336986,414717.6924305289,374.44573331177315,374.44573331177315,419.94472535705745
BHR0001,26.220002,50.656492,,3,Grinding,Wet,76174.60378826893,69029.123135416,97823.76036636342,0.0,0.0,0.0
BHR0002,26.03186,50.594119,,3,Integrated,Dry,288548.08041592763,104274.99853674993,676582.3959465383,129.36233882710644,133.09984491209102,146.61096157728423
BIH0001,44.526342,18.526956,,3,Integrated,Dry,175996.37998091313,141161.37999749117,247845.90382969184,498.29397864443285,420.6704753139552,657.0696904527481
BIH0002,44.116891,18.113319,,3,Integrated,Dry,140287.0182841312,143212.31732933308,147163.2713453401,352.8776733899651,355.4019938073581,413.6098506516121
BLR0001,53.39241,32.012274,,3,Integrated,Dry,843222.7197851129,1232065.9649467268,1247559.6725475227,506.0826714836896,727.0334255439456,791.2145889071232
BLR0002,53.2616944686211,24.4473654686211,,3,Integrated,Dry,487016.0251419959,696346.2392231105,713811.4020334142,3049.2399915801634,3028.7147659357365,3932.566144121849
BLR0003,53.731542,31.72404,,3,Integrated,Wet,253719.83241383827,253915.723290538,375452.512845432,2731.1050138423134,2740.694365246723,2795.939887930538
BOL0001,-17.724835,-66.291682,,3,Integrated,Dry,135841.55127916348,138684.98998752178,158843.471718738,309.95513490403494,362.90794406783255,451.9111820860275
BOL0002,-17.399962,-67.272688,,3,Integrated,Dry,226158.67349757746,263618.73199099884,325159.87163863983,353.9690140297286,341.5876695117638,389.18827511145173
BOL0003,-19.0070101864198,-65.2387657664199,,3,Integrated,Dry,132682.96127123397,87932.25677836132,240740.4703906203,255.9938735593281,293.96785065793654,303.49415639824474
BOL0004,-19.014555,-57.70235,,3,Grinding,Wet,128015.74668113385,119385.92508386845,153333.39400484852,0.0,0.0,0.0
BOL0007,-16.6471941123008,-68.3169339523008,2.0,3,Integrated,Dry,217540.05287718633,212775.34306125535,230098.41339411377,381.6116370837766,475.38796086675876,669.4469503845711
BOL0008,-17.568654,-63.150661,0.20199999999999999,3,Grinding,Wet,133708.54823753797,109167.43731486639,203277.3829870412,0.0,0.0,0.0
BOL0009,-21.247315,-65.20765,0.33799999999999997,3,Integrated,Dry,41848.50545553024,44550.21191933074,47186.12212974114,301.7454612107339,265.91321408830805,398.82127094421
BOL0010,-18.951114,-58.278028,0.95,3,Grinding,Dry,273506.722936522,344800.68005373067,346441.34570923087,43.21147677983455,0.0,129.63443033950364
BOL0011,-17.93615,-67.077067,0.166,3,Integrated,Dry,68891.74706811318,72774.12982073167,98854.16146336692,263.2140189333942,243.837807078245,305.93571388416615
BOL0012,-17.399996,-67.273386,,2,Integrated,Dry,254474.85089163866,254474.85089163866,257058.1073542913,356.562682966927,356.562682966927,364.85846756066184
BRA0002,-19.513164,-44.276622,,3,Integrated,Dry,362665.2901030463,325745.83482247946,493656.92424732953,222.30103567101156,204.20218473583284,271.80252300814715
BRA0003,-25.4580286316753,-49.6101306316753,2.8,2,Integrated,Dry,368757.9807340243,368757.9807340243,375683.8921094326,227.6595088377124,227.6595088377124,262.0642619152749
BRA0004,-2.65682,-44.306799,0.5,3,Grinding,Wet,99656.10051435673,99228.57231095523,102241.42607272326,0.0,0.0,0.0
BRA0005,-21.978106,-42.287296,,3,Grinding,Dry,161868.81033928774,159384.33566293586,168123.43349907003,0.0,0.0,0.0
BRA0006,-20.294322,-45.552264,,3,Grinding,Wet,61397.58025920175,64680.69970292846,65856.55466089917,0.0,0.0,0.0
BRA0007,-19.809336,-43.881205,,3,Grinding,Wet,79645.69260084999,48032.99971120978,165324.62636874424,0.0,0.0,0.0
BRA0008,-19.53878,-44.077607,,3,Integrated,Dry,160134.15420951712,162349.59646369942,162363.85498622726,242.11961162530295,256.53258802332806,259.9900934596656
BRA0009,-20.31263,-45.583988,,3,Integrated,Dry,695686.8705545244,652696.6144529117,1126929.0014522928,686.7289559996341,625.6115323962202,821.1395407747339
BRA0011,-22.508931,-44.102262,,3,Grinding,Wet,82781.43151082881,64088.66945793834,121547.09107033757,0.0,0.0,0.0
BRA0016,-23.431022,-46.258214,,3,Grinding,Wet,28019.84641110389,28525.193944603496,33657.81653301607,0.0,0.0,0.0
BRA0017,-20.9007036419063,-43.8189486419063,,3,Integrated,Dry,86353.09058252726,84614.2892373415,92014.35534946341,556.5198239205017,613.8754462227623,683.3884849710719
BRA0018,-22.521633,-44.130826,,3,Grinding,Wet,149743.96453677543,133559.0908765791,228667.20565918557,0.0,0.0,0.0
BRA0020,-15.570003,-47.854243,,3,Integrated,Dry,339058.7867254346,317753.0770062948,382649.4697668721,492.26926928519777,475.31225944388405,702.721204413443
BRA0021,-19.682542,-43.925692,,3,Grinding,Dry,195319.7389936272,145193.3022583028,296314.0161268535,0.0,0.0,0.0
BRA0022,-21.18078,-43.981104,,3,Integrated,Dry,431457.6071196155,422819.6190972949,481404.3899237707,275.3031120970481,410.55947900507624,415.34985728606796
BRA0023,-19.607266,-44.058174,,2,,Dry,135507.435099411,135507.435099411,141476.06369208565,0.0,0.0,0.0
BRA0024,-20.189254,-40.249573,,3,Grinding,Wet,88183.11385552713,86311.51748479069,94210.36594986111,0.0,0.0,0.0
BRA0025,-23.496389,-46.917941,,3,Grinding,Wet,45199.17205303597,44020.90661143417,49611.8497775399,0.0,0.0,0.0
BRA0026,-24.518867,-48.856014,,2,,Dry,151707.6963862662,151707.6963862662,179009.62341533852,0.0,0.0,0.0
BRA0027,-20.4736654271034,-56.7294204271034,,2,,Dry,462426.29584192025,462426.29584192025,471276.78235758614,88.72210908163301,88.72210908163301,177.44421816326602
BRA0028,-14.1978032955609,-41.5979802955609,,3,Grinding,Wet,134255.85933712832,135671.4511153106,224763.57054281796,0.0,0.0,0.0
BRA0029,-24.708727,-48.117464,,3,Integrated,Dry,161442.32775421147,103395.15560373673,313260.3578045483,180.22324720956613,171.79524251929243,197.1746517967867
BRA0030,-10.518039,-40.330504,,3,Integrated,Dry,334877.9432905599,277479.4264689443,452147.7497609247,276.7231016960465,272.49870742484336,334.3250214937351
BRA0032,-17.0102553415496,-49.7813123415496,,3,Integrated,Dry,321539.4835056163,335247.23485158314,415826.1854275442,148.03276330379273,164.4497643265562,279.64852558482204
BRA0033,-23.826511,-46.364944,,3,Grinding,Wet,343636.06488049426,280219.8072535246,705124.7535373844,0.0,0.0,0.0
BRA0034,-21.194785,-44.938742,,3,Grinding,Dry,386633.9958818508,362775.8697732863,439543.09039323527,95.44795260856466,0.0,286.343857825694
BRA0035,-23.272361,-46.059585,,3,Grinding,Wet,32751.833163467825,29496.788571219895,51475.45435338932,0.0,0.0,0.0
BRA0036,-7.128394,-34.894188,,2,Grinding,Wet,141200.029402168,141200.029402168,142068.82737397836,0.0,0.0,0.0
BRA0037,-29.925521,-51.280111,,3,Grinding,Wet,89163.91446136097,93523.2871924217,99464.29556709706,0.0,0.0,0.0
BRA0038,-19.627181,-44.025928,,3,Integrated,Dry,233360.8031462206,216960.95253771826,275781.5263242163,310.26745111355194,395.9702995954034,534.8320537452524
BRA0040,-19.4755784178329,-42.4812194178329,,3,Grinding,Wet,58485.819651625396,59480.09507206808,60266.195925398155,6.612119539505911,0.0,19.836358618517732
BRA0041,-9.762307,-36.151178,,3,Integrated,Dry,126064.90518093843,119707.83969961872,141914.35169132604,285.8703843472468,258.7075498154424,378.88459086937496
BRA0042,-12.960167,-38.475391,,3,Grinding,Wet,14852.336497426722,8963.817652868986,27015.006314103943,0.0,0.0,0.0
BRA0043,-20.780254,-41.118409,,2,Integrated,Dry,181548.53375491648,181548.53375491648,196355.5557779553,986.9063678772081,986.9063678772081,1001.0628765676404
BRA0044,-13.895437,-41.281472,,3,Integrated,Dry,519667.8978106891,563752.5416785423,627709.2551848358,384.306564098174,382.77278470848825,408.4779735925269
BRA0045,-10.845763,-37.156458,,3,Integrated,Dry,251912.96946162125,188149.09723257614,433234.32681937795,438.7761527769803,383.296737720569,567.391560203031
BRA0046,-4.321762,-56.219968,,2,Grinding,Dry,300013.75772487605,300013.75772487605,302453.62386181,0.0,0.0,0.0
BRA0047,-7.631111,-34.863279,,3,Integrated,Dry,81347.0943566967,83970.27226947864,95577.09260915779,301.15924607622344,322.05448952884996,349.1116941196525
BRA0048,-5.203661,-37.393063,,2,,Dry,171971.76339662308,171971.76339662308,216188.6326666955,1244.7877311962188,1244.7877311962188,2489.5754623924377
BRA0049,-4.52556157392086,-44.0409215739208,,2,Grinding,,111814.94020106157,111814.94020106157,116451.77621476262,0.0,0.0,0.0
BRA0050,-6.953261,-40.52013,,3,Integrated,Dry,254147.2042035438,299238.4313204417,362411.36486443976,408.4011084520075,419.8661608446561,459.9045554359783
BRA0051,-7.333684,-39.305561,,3,Grinding,Wet,59675.65316819578,57221.84609328284,66335.16518107081,0.0,0.0,0.0
BRA0052,-3.090327,-59.915041,,2,Grinding,Dry,112812.06503951128,112812.06503951128,225624.13007902255,0.0,0.0,0.0
BRA0053,-12.720233,-38.481778,,3,Grinding,Wet,48789.05016446193,49603.18179088557,50766.04983749527,0.0,0.0,0.0
BRA0054,-21.941689,-42.271287,,3,Integrated,Dry,181908.07669874042,177023.3609475035,198198.79652742916,217.332716835922,195.1775327052946,269.0497634877564
BRA0055,-15.789679,-48.770272,,3,Integrated,Dry,181817.73413162943,177201.43714120082,191070.70813498844,236.16298302592145,216.1049693019623,315.84643124877095
BRA0057,-23.988499,-48.917417,,3,Integrated,Wet,83711.45278612236,82875.40806348005,91742.09501354955,196.71625912638902,249.67434411783023,340.47443326133686
BRA0058,-16.680168,-43.883034,,3,Integrated,Dry,218191.23966943566,148912.2237519878,409678.0426519341,590.1139063039187,397.7341023158594,975.6098334565247
